Model info
==========
Mesh file: textured.ply (VN 867649, FN 1732678)
Texture files:
  textured.jpg

Parameterization info
=====================
Number of charts: 610
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   412       29  1.85873e-07  2.05529e-07      1.46315       10
   413        8  1.80011e-07  1.98694e-07       1.4145        4
   414        4  1.77367e-07   1.9677e-07       1.4008        4
   415        2  1.76383e-07  1.95324e-07      1.39051        4
   416       10  1.73485e-07  1.91875e-07      1.36595        8
   417        9  1.71669e-07  1.89798e-07      1.35117        5
   418        3  1.69108e-07  1.86272e-07      1.32607        4
   419        1  1.64696e-07   1.8176e-07      1.29394        3
   420        1  1.64243e-07  1.81152e-07      1.28961        3
   421        2    1.623e-07   1.7923e-07      1.27593        4
   422        3  1.60837e-07  1.78601e-07      1.27145        5
   423        1  1.58552e-07  1.75291e-07      1.24789        3
   424        2  1.45544e-07  1.60418e-07      1.14201        4
   425        1   1.4493e-07  1.60216e-07      1.14057        3
   426        1  1.41384e-07  1.56231e-07       1.1122        3
   427        1  1.39581e-07  1.53966e-07      1.09608        3
   428        3  1.38867e-07   1.5282e-07      1.08792        5
   429        7  1.38506e-07  1.52572e-07      1.08616        3
   430        4  1.35583e-07   1.4988e-07      1.06699        2
   431        1  1.31964e-07  1.45734e-07      1.03748        2
   432        1  1.25098e-07  1.38757e-07     0.987807        3
   433        4  1.22823e-07  1.35878e-07     0.967309        4
   434        4  1.15007e-07  1.26529e-07     0.900757        5
   435        4  1.07241e-07  1.18919e-07      0.84658        4
   436        2  1.02477e-07  1.13284e-07     0.806466        4
   437        1   1.0014e-07  1.10777e-07     0.788617        3
   438        1   9.4151e-08  1.03598e-07     0.737508        3
   439        4  9.34234e-08  1.03375e-07     0.735922        6
   440        1  9.33044e-08  1.02515e-07     0.729803        3
   441        3  8.76601e-08  9.71656e-08     0.691718        5
   442        1  8.73705e-08   9.6755e-08     0.688795        3
   443        3  8.70688e-08  9.60775e-08     0.683972        4
   444        2  8.55271e-08  9.46096e-08     0.673522        4
   445        1  8.27736e-08  9.12707e-08     0.649753        3
   446        1  7.52491e-08  8.31815e-08     0.592166        3
   447        1   7.4659e-08  8.25954e-08     0.587994        3
   448        4  7.40994e-08  8.21572e-08     0.584874        4
   449        2  6.95303e-08  7.68914e-08     0.547387        4
   450        1  6.93091e-08  7.68165e-08     0.546854        3
   451        1  6.90007e-08  7.65231e-08     0.544765        3
   452        2  6.55452e-08  7.27177e-08     0.517675        3
   453        1  6.28661e-08  6.94634e-08     0.494507        3
   454        1  6.23547e-08  6.89441e-08      0.49081        3
   455        1  5.64471e-08  6.25698e-08     0.445432        3
   456        1  5.63465e-08  6.21034e-08     0.442112        3
   457        3  5.39856e-08  5.91905e-08     0.421375        3
   458        2  5.16517e-08  5.73146e-08      0.40802        3
   459        5  5.13366e-08  5.66367e-08     0.403195        6
   460        3  4.92627e-08  5.41085e-08     0.385196        3
   461        8  4.68914e-08  5.20372e-08     0.370451        4
   462        1  4.59735e-08   5.0763e-08      0.36138        3
   463       16  4.19964e-08  4.60789e-08     0.328034        5
   464        2  4.10862e-08    4.539e-08      0.32313        3
   465        3  3.98004e-08  4.38601e-08     0.312239        4
   466        1  3.81927e-08  4.24095e-08     0.301912        3
   467        3  3.76228e-08    4.095e-08     0.291522        4
   468        1  3.26108e-08  3.59346e-08     0.255817        3
   469        2  3.24265e-08   3.5675e-08     0.253969        4
   470        1  3.23914e-08  3.56704e-08     0.253936        3
   471        3  2.92965e-08  3.26245e-08     0.232253        4
   472        4  2.57192e-08  2.82424e-08     0.201057        4
   473        3  2.45846e-08  2.72169e-08     0.193756        4
   474        3  2.35601e-08  2.60204e-08     0.185238        5
   475        1  2.24805e-08  2.49291e-08     0.177469        3
   476        1   2.2202e-08  2.46606e-08     0.175558        3
   477        2  2.13778e-08   2.3798e-08     0.169417        4
   478        1  2.13131e-08  2.33957e-08     0.166553        3
   479        3  2.09263e-08  2.32571e-08     0.165566        3
   480        1  1.84542e-08   2.0301e-08     0.144522        3
