Model info
==========
Mesh file: Tutan_500k_tex.ply (VN 256699, FN 500000)
Texture files:
  Tutan_tex.png

Parameterization info
=====================
Number of charts: 2818
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   484     5979    0.0138019    0.0151399      94463.8       46
   485       39  1.78511e-05  1.45244e-05      90.6232        2
   486        4  2.29913e-06  1.68846e-06       10.535        1
   487        1   4.1991e-07            0            0        1
   488        9  3.43077e-06            0            0        1
   489       19  8.59189e-06  7.42194e-06      46.3084        1
   490        1  2.89797e-07            0            0        1
   491        2  2.49585e-06  1.18161e-06      7.37254        1
   492        1  2.32107e-06  1.62437e-06      10.1351        2
   493        1   6.8297e-07  7.84836e-07       4.8969        1
   494        1   8.4248e-07   7.1775e-08     0.447833        3
   495        1  6.17895e-07  5.38767e-07      3.36158        2
   496       19  2.94841e-05  2.90169e-05      181.048        1
   497        1  1.17096e-06    6.626e-07      4.13422        2
   498       30  2.96997e-05  2.99259e-05      186.719        1
