Model info
==========
Mesh file: achteck_turm_texrecon.obj (VN 61076, FN 99252)
Texture files:
  achteck_turm_texrecon_material0000_map_Kd.png
  achteck_turm_texrecon_material0001_map_Kd.png
  achteck_turm_texrecon_material0002_map_Kd.png
  achteck_turm_texrecon_material0003_map_Kd.png
  achteck_turm_texrecon_material0004_map_Kd.png
  achteck_turm_texrecon_material0005_map_Kd.png

Parameterization info
=====================
Number of charts: 2160
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   249      117  0.000195546  0.000296191      2673.67        7
   250      167  0.000327458  0.000332238      2999.06        7
   251      103  0.000969382  0.000319659      2885.51        7
   252      202  0.000325177  0.000332971      3005.68       12
   253       18  0.000120114  0.000359032      3240.92        6
   254      122  0.000229205  0.000367185      3314.52        2
   255      108  0.000982671  0.000360768      3256.59        6
   256        2  7.13089e-06  2.43593e-06      21.9887        2
   257       99   0.00512406  0.000330869       2986.7        2
   258       99  0.000182777  0.000321975      2906.42        6
   259       63  0.000976581  0.000253912      2292.02        4
   260       89   0.00161087  0.000357332      3225.57        4
   261        1  2.03287e-05  1.62895e-06      14.7043        0
   262      172  0.000336616  0.000250395      2260.28        7
   263      128  0.000284936  0.000263221      2376.05       11
   264      116   0.00024767  0.000335441      3027.97        4
   265       46  0.000536348  0.000146895         1326        7
   266       91   0.00189866  0.000301169       2718.6        4
   267       79  0.000154754  0.000238823      2155.82        6
   268       97  0.000259327  0.000294111      2654.89        3
   269       56  9.57126e-05  0.000222315       2006.8        7
   270        1  1.63453e-06  2.16374e-06      19.5317        3
   271       91  0.000131194    0.0002498       2254.9       10
   272       36  0.000729523  0.000169719      1532.02        9
   273       81  0.000128151  0.000220897         1994       16
   274       58  0.000861287  0.000200494      1809.83        4
   275       46  0.000457653   0.00019012      1716.18        2
   276        3  5.43938e-05  1.53525e-05      138.584        0
   277        1   4.5743e-05  6.81962e-06      61.5595        0
   278       47  6.75085e-05  0.000102964      929.435       10
   279       64  0.000957434  0.000208881      1885.53        4
   280       12  1.96541e-05  0.000322259      2908.98        1
   281      109  0.000155534  0.000235592      2126.65        7
   282       81  0.000110057  0.000161619      1458.91        7
   283       68   0.00124439   0.00016717      1509.02        6
   284      127  0.000209254  0.000155962      1407.84        8
   285       67  0.000124861  0.000136865      1235.46        5
   286       89   0.00257481  0.000267193       2411.9        5
   287       78  0.000163837  0.000219846      1984.52        5
   288      145  0.000224348   0.00025232      2277.65        7
   289       68   9.4647e-05  0.000155311      1401.97        2
   290        1  1.66104e-06  1.66522e-06      15.0316        2
   291       73  0.000435381  0.000211583      1909.92       12
   292        1  6.98107e-06  2.33225e-06      21.0528        2
   293       62  0.000120438  0.000159209      1437.16       11
   294       45  0.000910329  0.000160627      1449.96        6
   295       42   0.00130588  0.000128335      1158.46        2
   296       23  7.88072e-05  0.000148337      1339.01        8
   297       63  0.000217061  0.000178383      1610.23        3
   298       65  9.52676e-05  0.000156849      1415.85       14
   299        1  1.63082e-06  2.16104e-06      19.5074        2
   300       46  6.91075e-05  0.000160414      1448.03        4
   301      111  0.000206563  0.000177958       1606.4        9
   302        3  6.49317e-06  5.19829e-06      46.9241        1
   303       81  0.000137401  0.000149789      1352.12        3
   304       56   0.00142552  0.000216638      1955.56        4
   305       51  8.35188e-05  0.000135981      1227.47        8
   306       49  6.34416e-05  0.000219913      1985.11        3
   307       86  0.000126277  0.000120559      1088.27        5
   308       58  9.72218e-05  0.000163836      1478.92       15
   309       44  0.000415876  0.000141507      1277.36        0
   310       47  0.000844374  0.000232475      2098.51        2
   311       61  0.000102938  0.000118083      1065.92        8
   312       55  0.000565296  0.000168622      1522.12        3
   313       53  7.36147e-05  0.000214778      1938.77        1
   314       36  0.000896533  0.000226789      2047.19        2
   315       89  0.000207188  0.000165682      1495.59        2
   316       42   0.00159956  0.000163925      1479.72        1
   317        1  2.88151e-05  1.62621e-06      14.6796        1
   318       78  0.000665379  0.000171353      1546.78        7
   319       77    0.0001096  0.000149059      1345.53        5
   320       37  0.000101616  8.58557e-05      775.005        3
   321       24  4.38971e-05  0.000135733      1225.24        3
   322       92  0.000148669  0.000123039      1110.65        6
   323       26  0.000577293  0.000132653      1197.44        4
   324       60  0.000406489  0.000118784      1072.25        4
   325       69  0.000132243  0.000143016      1290.98        9
   326       58    0.0001707  0.000156813      1415.53        3
   327       11  0.000274624  0.000207697      1874.84        3
   328       41  0.000786975  0.000118122      1066.26        3
   329       48   0.00109067  0.000143272      1293.29        2
   330       61  0.000684755  0.000165548      1494.38        4
   331       24  0.000311854  8.03427e-05      725.241        2
   332        1  2.92437e-06  3.99833e-07      3.60922        2
   333        1  6.84649e-06  8.18356e-07      7.38717        2
   334       56  9.23664e-05  0.000129065      1165.05       14
