Model info
==========
Mesh file: Gargo1M_tex.ply (VN 499998, FN 999992)
Texture files:
  Gargo_1M_tex.png

Parameterization info
=====================
Number of charts: 1209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   407     1207   0.00105608            0            0        9
   408        2  8.62676e-07            0            0        3
   409        5  3.73574e-06  2.58563e-06      16.4132        3
   410      586  0.000605626  0.000451049       2863.2        6
   411      356  0.000253431  0.000176792      1122.25        3
   412      275  0.000188697  0.000132433      840.665        9
   413        6  3.76713e-06  2.10489e-06      13.3615        3
   414       26  4.45762e-05  1.86027e-05      118.087        6
   415        2   8.8472e-07            0            0        2
   416        3  3.10562e-06            0            0        3
   417       21  1.49088e-05            0            0        2
   418        3  6.00021e-06  2.14301e-06      13.6035        3
   419        2  2.92596e-06            0            0        3
   420        5  9.21296e-06            0            0        3
   421       32  3.87196e-05            0            0        2
   422        2  2.40903e-06    1.012e-06      6.42406        2
   423        8  1.00305e-05  2.70335e-06      17.1605        1
   424      540  0.000666001            0            0        2
   425     3886   0.00329764   0.00223792        14206        9
   426      423  0.000403659  0.000378545      2402.95        5
   427        7  4.46665e-06  2.74674e-06      17.4359        3
   428      364  0.000366943  0.000353799      2245.87        7
   429      350  0.000205926  0.000196444         1247        5
   430       82  4.22405e-05  3.82357e-05      242.715        2
   431       26  1.73563e-05  1.89682e-05      120.408        3
   432       39  2.41304e-05  1.67432e-05      106.283        5
   433       94  4.51186e-05  4.09528e-05      259.962        4
   434      843   0.00051545  0.000411748      2613.72       12
   435     2120   0.00203314   0.00135482      8600.24       12
   436       82  6.32963e-05  6.06714e-05      385.134        4
   437      116  8.16201e-05  7.61473e-05      483.372        6
   438      251  0.000139779  0.000126429      802.556        7
   439      149  8.66179e-05  8.70818e-05      552.783        4
   440      112  0.000121762  0.000115956      736.075        4
   441       56  6.44189e-05  3.61759e-05       229.64        2
   442    18795    0.0259238    0.0253162       160704       47
   443       23  1.79966e-05  1.44162e-05      91.5119        2
   444      261  0.000170369   0.00016157      1025.62        7
   445      125  8.90512e-05  8.62641e-05      547.592        3
   446       60   3.8226e-05  4.14278e-05      262.978        3
   447       27  1.66885e-05  1.50485e-05      95.5256        2
   448      763  0.000438583  0.000391267      2483.71       10
   449      258  0.000295255  0.000272135      1727.47        2
   450       99  5.75948e-05  5.32442e-05      337.987        3
   451       93   6.7634e-05  8.25018e-05       523.71        2
   452      417  0.000401873  0.000404559      2568.08        6
   453      241  0.000266302  0.000235587      1495.47        3
   454       62  4.40975e-05  4.07999e-05      258.992        3
   455      249  0.000289225  0.000240524      1526.81        2
   456      166  0.000101615  9.78942e-05      621.418        2
   457      195  0.000201692  0.000203986      1294.88        6
   458       70  5.73464e-05  5.83429e-05      370.353        3
   459       87   4.6386e-05  3.00167e-05      190.542        1
   460       13  1.35956e-05            0            0        1
   461      209    0.0002759  0.000201329      1278.01        4
   462      126  9.45225e-05   9.0987e-05      577.572        4
   463       22  1.51505e-05  1.15415e-05      73.2636        1
   464       77  3.93012e-05  3.76138e-05      238.767        1
