Model info
==========
Mesh file: nefertiti_HQ2_textured.obj (VN 50002, FN 100000)
Texture files:
  texture.png

Parameterization info
=====================
Number of charts: 6209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   271        2  3.67046e-06  1.12198e-06      0.38865        2
   272        8  7.00111e-05  1.17696e-05      4.07692        4
   273        2  4.54364e-06  2.17106e-06     0.752045        4
   274        1  2.58116e-06   2.3664e-07    0.0819711        1
   275        9  8.04619e-06  6.84457e-05      23.7093        4
   276       38  0.000231622  0.000112177      38.8575        3
   277       27  3.94068e-05  0.000536894      185.978        3
   278        7  1.41433e-05  6.23813e-05      21.6086        2
   279        1  1.20908e-06  6.37698e-07     0.220896        1
   280        1  8.30877e-07  2.26221e-07     0.078362        1
   281        1  4.64027e-07  3.99687e-07      0.13845        1
   282        4  8.38086e-06  3.31128e-06      1.14701        1
   283        1  9.76959e-07  2.86563e-07    0.0992642        1
   284        1  1.31726e-06   3.8612e-06       1.3375        2
   285        1  1.61778e-06  6.80565e-07     0.235745        2
   286        1  2.64921e-06  1.24818e-06     0.432365        2
   287        1  3.48891e-06  1.15542e-06     0.400231        1
   288        2   6.3347e-06  1.59648e-06     0.553014        2
   289        3  6.31799e-06  2.39017e-06     0.827945        1
   290        1  2.07817e-07   3.2542e-06      1.12724        2
   291        1  2.02742e-06  2.24483e-07      0.07776        1
   292        1  1.68388e-06  5.81895e-07     0.201566        3
   293        1  9.13415e-07   7.1405e-07     0.247344        1
   294        1  7.56361e-07  2.88026e-07    0.0997707        1
   295        1  2.50157e-06  3.03544e-07     0.105146        2
   296        2  7.39452e-06  4.32883e-06      1.49949        3
   297        1  5.08051e-06  1.86228e-06     0.645086        2
   298        1  1.31403e-06   5.7359e-07     0.198689        1
   299        1  1.21219e-06   5.3116e-07     0.183991        2
   300        1  7.41458e-07  4.17412e-07     0.144589        1
   301        1  1.21099e-06  5.15026e-07     0.178403        1
   302        1  4.30272e-07  1.29109e-07    0.0447228        1
   303       27  7.17573e-05  0.000985906      341.513        2
   304        1  7.45511e-07   3.1283e-07     0.108363        1
   305        1  4.80109e-06   1.2414e-06     0.430015        2
   306        1  3.60152e-07  1.30828e-07    0.0453182        1
   307       20  3.11692e-05   0.00022267      77.1319        6
   308        1  8.94806e-07  1.78796e-07    0.0619342        3
   309        4  2.26873e-05  3.27596e-06      1.13478        4
   310        3  2.37988e-05  2.94005e-06      1.01842        2
   311        1  5.87636e-06  8.31743e-07     0.288112        3
   312       19  5.91364e-05   3.6164e-05       12.527        9
   313       10  1.59868e-05  1.53494e-05      5.31698        6
   314        3    4.187e-06  2.32711e-06     0.806101        4
   315        2  6.78188e-06  3.87984e-06      1.34396        2
   316        1  5.03854e-06  1.77673e-06     0.615453        3
   317        4  2.06767e-05  1.37256e-05       4.7545        3
   318        3  7.76528e-06  4.09656e-06      1.41903        3
   319        2  1.36023e-06    5.281e-06      1.82932        4
   320        2  3.05795e-06  2.99664e-06      1.03802        1
   321       12  2.28849e-05  2.80066e-05      9.70136        5
   322        5  1.18041e-05            0            0        4
   323        3  3.55005e-06  3.15159e-06      1.09169        1
   324        1  1.88791e-06     1.67e-07    0.0578482        2
   325       19  7.01172e-05  7.34294e-06      2.54356        2
   326        2  7.14692e-06  7.23646e-07     0.250668        3
   327        3  8.43743e-06  6.00965e-07     0.208171        4
   328        1  1.54481e-06  1.17866e-07    0.0408284        2
   329        2  4.15436e-05  1.27712e-06     0.442389        2
   330        2  1.62374e-05  5.22931e-07     0.181141        2
   331        3  2.85966e-05  2.01337e-06     0.697421        3
   332        6  1.36687e-05  5.48235e-06      1.89906        4
   333        4  2.15303e-05  6.82757e-06      2.36504        1
   334        2  1.03124e-05  1.69621e-06     0.587558        1
   335        1  3.41291e-06  1.35095e-06     0.467964        1
   336        1  5.19305e-06  1.45441e-06       0.5038        1
   337        1  2.83907e-06  2.20665e-07    0.0764374        3
   338        3  1.03569e-05  2.68123e-06     0.928765        4
   339        5  3.20806e-05  6.47247e-06      2.24203        1
   340        1   1.9241e-06  3.36029e-07     0.116399        1
   341        2  8.20876e-06  1.41732e-06     0.490954        1
   342        1  4.45965e-06  5.46426e-07     0.189279        1
   343        2  7.46726e-06   2.3232e-06     0.804747        2
   344       37   0.00025849  7.61323e-05      26.3719        5
   345        5  2.27647e-05  4.26495e-06      1.47736        3
   346        2  5.81029e-06  5.00995e-07     0.173542        4
   347        1  3.46953e-06  3.44355e-07     0.119283        3
   348        1  1.00146e-06  3.23748e-08    0.0112145        1
   349        3   1.5583e-05  3.57063e-06      1.23685        2
   350        6  2.51322e-05   6.5438e-06      2.26674        7
   351        1   1.5045e-06  5.97348e-08    0.0206919        1
   352        1  2.32495e-06  1.42743e-07    0.0494456        2
   353        8  3.49556e-05  5.88133e-06      2.03726        5
   354        2  8.95221e-06   2.1831e-06     0.756215        4
   355        2  5.60151e-06  3.26901e-07     0.113237        3
   356        7  1.17759e-05  5.67653e-06      1.96632        4
   357        1  1.30261e-06  1.30552e-07    0.0452226        2
   358        1   4.7725e-06            0            0        1
   359        2  4.92122e-06  5.80398e-07     0.201047        4
   360        1  4.91781e-06            0            0        2
   361        1  5.98992e-06   1.4045e-07    0.0486511        3
   362        1  1.44346e-06  6.53518e-07     0.226376        3
   363        1  2.46098e-06  5.49592e-07     0.190376        1
   364        2  5.91265e-06  3.03763e-07     0.105222        4
   365        2  7.68838e-06  5.68094e-07     0.196785        4
   366        1  2.78845e-06   8.7379e-08    0.0302677        3
   367        1  2.01759e-06  1.45758e-07    0.0504899        3
   368        1  3.93718e-06  1.38183e-07    0.0478658        1
   369       19    0.0001243  1.40869e-05      4.87963        7
   370        1  4.16861e-06  1.54858e-07    0.0536421        1
   371        1  3.87822e-06  8.88495e-08    0.0307771        2
   372        1  3.65775e-06  8.99145e-08     0.031146        3
   373        1  3.53842e-06  4.13958e-07     0.143393        1
   374        4  2.18438e-05  8.27884e-07     0.286775        4
   375        1  2.70424e-06  6.33756e-07      0.21953        3
   376        1  1.38352e-06  2.64256e-08   0.00915371        2
   377        4  1.81989e-05  8.06222e-07     0.279272        4
   378        2  5.66295e-06  7.04322e-07     0.243974        3
   379        1  2.69622e-06            0            0        2
   380        4  1.82645e-05  1.28511e-06     0.445156        5
   381        4  1.33467e-05  8.74248e-07     0.302836        6
   382        3  1.32364e-05  1.14521e-06     0.396695        3
   383        1  3.76863e-06            0            0        1
   384        1  3.28298e-06  5.71716e-07      0.19804        2
   385        2   9.0007e-06   4.1077e-07     0.142289        3
   386        1  8.81651e-06  2.72913e-07    0.0945357        2
   387        1  1.98914e-06            0            0        1
   388        1    5.207e-07  1.75212e-07    0.0606927        1
   389        1  3.43024e-06  6.88407e-07     0.238461        3
   390        1  2.16215e-06  5.05558e-07     0.175123        2
   391        1  3.78477e-06  2.44671e-07    0.0847528        3
   392        1  4.45914e-06  6.51277e-07     0.225599        3
   393        1  5.09639e-06  1.25483e-06     0.434669        2
   394        1  3.75443e-06  1.03134e-06     0.357251        2
